,Artiste,Titre,Catégorie,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
729, Rhett Akins,That Ain't My Truck,country,7riuy1t0Kt3SRgMtFxX0FR,0.64,0.788,7,-9.012,1,0.035,0.232,0.0,0.144,0.774,128.961,243107,4
730, Alan Jackson,Little Bitty,country,2IY559smG7SXYk229NA2Vl,0.571,0.818,4,-6.539,1,0.0415,0.151,0.0,0.348,0.728,163.045,158627,4
731, Faith Hill,Wild One,country,0qrst0xZAZ0NtMtuUcEq0f,0.694,0.654,11,-9.148,1,0.0322,0.185,0.0,0.283,0.689,135.787,165013,4
732, Trace Adkins,Every Light In The House,country,2A7j0RLnzvvlUFrevBiOQf,0.637,0.472,5,-7.295,1,0.0271,0.539,0.0,0.446,0.349,129.236,179600,4
733, George Strait,Carrying Your Love With Me,country,7puxIVNdj5nsBJk43zM3bH,0.629,0.479,10,-10.608,1,0.0271,0.22,0.0,0.0587,0.345,138.231,232427,4
734, Travis Tritt,Take It Easy - 2006 Remaster,country,1UEKaf3j6eXeNbySz761lc,0.632,0.876,7,-5.21,1,0.0276,0.0116,0.0,0.0537,0.738,140.967,213707,4
735, Mark Chesnutt,Brother Jukebox,country,4ZR9EUWiGkN22OqEhnYAgG,0.633,0.612,1,-11.231,1,0.0264,0.205,0.00114,0.149,0.918,141.084,184600,4
736, Neal McCoy,No Doubt About It,country,2iehL6Q3m5NUDanDT2IKwT,0.621,0.469,4,-10.438,1,0.0267,0.22,3.34e-05,0.067,0.511,144.665,227640,4
737, Clay Walker,Then What?,country,7Ihl2uNgZmwaOyp9KRHGsA,0.564,0.806,4,-8.227,1,0.063,0.169,0.0,0.0663,0.633,176.405,183707,4
738, Toby Keith,You Ain't Much Fun,country,2XLDLXDfStaQTcnOhEQZrB,0.746,0.802,9,-3.827,1,0.039,0.335,0.0,0.353,0.766,138.447,146373,4
739, Brooks & Dunn,My Maria,country,09qzRI951OVkXGCc33gzcT,0.673,0.842,3,-4.627,1,0.0365,0.06,0.000257,0.184,0.897,125.571,207772,4
740, The Chicks,There's Your Trouble,country,69m9WDPBvemwujQwdONslk,0.737,0.869,2,-5.433,1,0.0267,0.481,0.0,0.308,0.898,126.628,193065,4
741, George Strait,I Just Want To Dance With You,country,4cdAXfguhQHYFkvuuzye1m,0.715,0.469,0,-8.674,1,0.0279,0.439,8.69e-05,0.104,0.502,113.991,210867,4
742, Tim McGraw,"I Like It, I Love It",country,3IvcWWehbBcBR4YZxlGM9R,0.643,0.961,0,-5.298,1,0.0315,0.0196,0.0,0.948,0.96,124.027,205707,4
743, Doug Stone,In a Different Light,country,5O0GOy0L0zfDTPv9eIApkg,0.462,0.485,5,-7.533,1,0.0247,0.146,2.24e-06,0.0604,0.506,168.374,205733,4
744, Montgomery Gentry,Hillbilly Shoes,country,0kJeo33oWW6Nx4tkUNPshJ,0.655,0.837,7,-6.072,1,0.0355,0.0332,0.00223,0.111,0.708,115.938,192586,4
745, Toby Keith,A Little Less Talk And A Lot More Action,country,5pxwZSyZlias88fmxGTaYN,0.755,0.808,9,-7.367,1,0.0374,0.282,2.02e-06,0.11,0.933,124.976,170547,4
746, Brooks & Dunn,How Long Gone,country,26uKnyjdjqlDFGwR4e7C8y,0.611,0.767,5,-4.569,1,0.026,0.0246,0.00182,0.401,0.736,113.962,219057,4
747, Mary Chapin Carpenter,I Feel Lucky,country,6IItFqIHg6jHleKOYI7Aas,0.77,0.707,6,-9.356,0,0.0402,0.26,0.000192,0.134,0.883,120.069,265667,4
748, George Strait,Write This Down,country,1TanmIWbaUj5NVwJ3k4XPd,0.729,0.688,3,-7.468,1,0.0264,0.127,9.44e-06,0.295,0.671,123.867,219600,4
749, David Ball,Thinkin' Problem,country,7nhTpkQfsanJzuz9RNsoo4,0.749,0.748,0,-5.783,1,0.0311,0.147,1.51e-05,0.265,0.745,110.437,180907,4
750, Collin Raye,"Love, Me",country,5cCLKP66G2PJEorzYQVXHR,0.686,0.234,0,-12.646,1,0.0295,0.742,0.0,0.145,0.342,106.581,231507,4
751, Tim McGraw,Indian Outlaw,country,1fYypIR0kaFzaSRbzvtjl9,0.664,0.739,9,-7.229,1,0.0415,0.0364,4.99e-05,0.282,0.759,110.101,182120,4
752, Joe Diffie,Pickup Man,country,3QvOV1QYPPre7gjppKyeON,0.709,0.757,7,-7.006,1,0.0408,0.434,0.0,0.336,0.852,140.664,216693,4
753, The Tractors,Baby Likes To Rock It,country,2kQtKFkPMdL5Jf7xk4T9SI,0.573,0.946,5,-6.178,1,0.0369,0.165,0.00028,0.13,0.964,79.966,236467,4
754, The Chicks,Wide Open Spaces,country,6cjwec9ii5uLK7CDfPBYt1,0.563,0.544,4,-6.102,1,0.0306,0.577,0.0,0.128,0.602,179.351,223832,4
755, George Strait,Check Yes Or No,country,6iy4PoAuZBMvtrlDX4VxC7,0.708,0.524,5,-12.644,1,0.0352,0.0551,3.21e-06,0.0371,0.69,111.482,200667,4
756, Clay Walker,If I Could Make a Living,country,707ayNK8mQkl7VcsyEWMh4,0.598,0.777,5,-6.751,1,0.0321,0.18,0.0,0.285,0.873,156.053,132413,4
757, Toby Keith,Dream Walkin',country,6hDkCNq4s5ozvE86RqRIIz,0.7,0.77,5,-5.116,1,0.0282,0.355,0.0,0.0919,0.513,117.566,235627,4
758, Tim McGraw,Just To See You Smile,country,2op0kDNARK2VHWHntEeH4g,0.492,0.823,6,-8.526,1,0.0297,0.127,0.0,0.0523,0.702,94.342,215173,4
759, Neal McCoy,The Shake,country,2KZXnN63ae6G6Cai2NhPkG,0.677,0.892,9,-5.709,1,0.0527,0.0755,6.6e-06,0.202,0.898,145.921,213333,4
760, Billy Dean,Only Here For A Little While,country,0PrZqDSdiTP8ZLBJHQB0zF,0.537,0.6,9,-6.675,1,0.028,0.141,0.0,0.36,0.774,172.541,214560,4
761, LeAnn Rimes,Blue,country,1g5EcKDECPxeI7kgkvcbxm,0.545,0.452,4,-8.604,1,0.0248,0.595,1.29e-06,0.161,0.297,91.294,169547,4
762, George Strait,If I Know Me,country,4QRUkpv3q9NCb0x7jw0d3d,0.549,0.352,4,-11.217,1,0.0271,0.646,0.00014,0.104,0.153,134.374,161800,4
763, Clay Walker Ed Seay,"Live, Laugh, Love",country,3Th5HBAlRZF0oN31ubxHA9,0.647,0.746,2,-10.597,1,0.0437,0.195,0.0,0.0271,0.946,98.991,246267,4
764, Trisha Yearwood,She's In Love With The Boy,country,4EJvW4NHAk7TrIeX44jjXF,0.753,0.822,3,-4.914,1,0.031,0.518,1.72e-06,0.125,0.765,125.0,245787,4
765, Wynonna,Tell Me Why,country,3Vfj2JGXayXgc0c9J4gJ8m,0.621,0.802,3,-6.717,1,0.0315,0.00746,0.00279,0.0677,0.81,141.612,230640,4
766, Shania Twain,"Honey, I'm Home",country,2lvJIKJYyV9gkQVN1NoSMg,0.645,0.747,4,-5.747,1,0.0888,0.12,0.0,0.135,0.815,80.287,213200,4
767, Diamond Rio,Meet In the Middle,country,7lUE02KHkZM44BZgjCaWRO,0.746,0.443,4,-11.305,1,0.0359,0.663,0.0,0.223,0.554,91.11,198333,4
768, Toby Keith,Wish I Didn't Know Now,country,3m0y8N3OfpYCBzDjyBzIx0,0.799,0.707,7,-8.464,1,0.0402,0.448,0.000125,0.289,0.822,116.922,206840,4
769, Brooks & Dunn,Hard Workin' Man,country,51uGoXB3PbXLyeH0aPGo7H,0.692,0.77,0,-9.361,1,0.0369,0.333,1.17e-06,0.0552,0.731,151.51,178493,4
770, Alan Jackson,Summertime Blues,country,3hV8Gvijx6cVv339o3uCSK,0.395,0.862,7,-6.837,1,0.0426,0.374,3.29e-05,0.209,0.964,80.716,192093,4
771, Joe Diffie,Bigger Than the Beatles,country,1pJKAxSNxqM8R653BL8oiH,0.716,0.84,7,-6.21,1,0.0325,0.182,0.0,0.0413,0.635,119.631,235440,4
772, Clint Black,Put Yourself In My Shoes,country,2mqsQP9IIDbMIt6FGFkAEA,0.737,0.41,9,-11.088,1,0.0353,0.58,0.0,0.25,0.397,104.647,193093,4
773, Tracy Byrd,I'm From The Country - Single Version,country,5Lwc3DTWzX6JaW2x2PZezt,0.687,0.898,2,-3.93,1,0.042,0.206,0.0,0.284,0.952,129.542,213973,4
774, Diamond Rio,How Your Love Makes Me Feel,country,4LSolq1CjLOVnya9zb0pU1,0.612,0.787,0,-8.119,1,0.0313,0.351,0.0,0.065,0.577,140.91,245400,4
775, John Anderson,Straight Tequila Night,country,5pd09tZmcXpyaXcuzs1p7J,0.638,0.661,9,-10.134,1,0.0341,0.137,0.0,0.245,0.464,109.268,172756,4
776, Ray Price,Heartaches By The Number,country,361wxJRa6M2sH1Epy2MAC1,0.515,0.603,10,-6.246,1,0.0318,0.639,0.0,0.121,0.892,127.151,176627,4
777, Lefty Frizzell,Always Late (With Your Kisses),country,3XQ2ZGDLsNVzypE5UMFsIF,0.776,0.198,9,-11.406,1,0.0318,0.842,0.0,0.35,0.567,117.755,184040,3
778, Jim Reeves,Am I Losing You,country,3CRQJXjhNZiyvoNc3RIcwr,0.528,0.121,9,-21.213,1,0.0345,0.91,0.00451,0.125,0.38,87.834,139733,4
779, Hank Locklin,Send Me the Pillow You Dream On,country,5zVjs89nsOIT7I90ETawau,0.595,0.308,3,-11.626,1,0.0333,0.84,4.08e-06,0.0942,0.624,119.755,147440,4
780, Jimmie Rodgers,Kisses Sweeter Than Wine,country,2luRltDp0ZG4ORi3lA8NsB,0.497,0.318,6,-12.974,1,0.0597,0.672,0.0,0.0783,0.696,162.104,142333,4
781, Red Foley,Midnight,country,5KemrO66yxhWCx9r1SBZXP,0.691,0.26,2,-14.15,1,0.0297,0.823,4.8e-06,0.102,0.447,79.08,192960,4
782, Elvis Presley,Don't Be Cruel,country,01u6AEzGbGbQyYVdxajxqk,0.697,0.55,2,-11.496,1,0.18,0.856,3.44e-05,0.0907,0.844,84.802,122893,4
783, Marty Robbins,Singing the Blues,country,4vcHOxfV846dVjyToPFBRp,0.546,0.469,5,-8.967,1,0.0289,0.391,0.0,0.091,0.779,142.712,145640,4
784, Don Gibson,"Blue, Blue Day",country,0lgckCZ94ZjtCBpjfRL5Su,0.729,0.486,4,-10.84,1,0.0299,0.794,0.0,0.192,0.978,100.161,113240,4
785, Hank Williams Drifting Cowboys,Your Cheatin' Heart - Single Version,country,3PIZKsovCCVX3XaxKSzkdY,0.666,0.129,0,-17.21,1,0.0322,0.947,4.59e-06,0.333,0.562,128.054,163507,4
786, Red Foley The Nashville Dixielanders,Alabama Jubilee,country,4Go8YDlnV1lgAtJtc02Fq7,0.794,0.622,0,-13.444,1,0.052,0.335,0.000289,0.319,0.901,125.305,167907,4
787, Elvis Presley,Love Me Tender - Mono,country,5ap5OgMjY85VcIDcyv02Nc,0.454,0.0659,9,-15.13,1,0.0404,0.91,5.74e-06,0.103,0.282,78.135,162133,4
788, George Jones,White Lightning - Single Version,country,3Eixas2OjLZa4oW1Ou6dy0,0.626,0.797,10,-9.607,1,0.0687,0.709,1.21e-06,0.128,0.955,149.483,165453,4
789, Johnny Cash,"Cry, Cry, Cry - Long Version",country,7DP5q4CQMx5hf4K5RnVVYP,0.783,0.615,5,-10.7,1,0.0754,0.779,0.000324,0.153,0.9,104.663,183000,4
790, Hank Williams,Honky Tonk Blues - 1952 Single Version,country,6Ohgx6k29PwkyjEb8BBexc,0.776,0.256,9,-11.046,1,0.0505,0.83,3.41e-06,0.112,0.772,127.867,130133,4
791, Hank Thompson Hank Thompson And His Brazos Valley Boys,Wildwood Flower - Instrumental,country,6zLHRDxxP2EpTuqlJz6no3,0.648,0.449,0,-10.971,1,0.0416,0.597,0.896,0.0537,0.974,117.197,177867,4
792, Ray Price,Crazy Arms,country,2cwGK6ZYfiZ1EZva2VEKSN,0.506,0.42,5,-9.785,1,0.0334,0.666,0.0,0.204,0.761,116.76,152509,4
793, Lefty Frizzell,Forever And Always,country,1iz8GVAaRaQ3oiybsBiM7O,0.66,0.115,7,-13.591,1,0.0274,0.589,4.47e-06,0.193,0.395,96.671,148093,4
794, Marty Robbins,El Paso,country,4f8hBeMXMvssn6HtFAtblo,0.654,0.452,2,-9.709,1,0.03,0.835,2.89e-05,0.16,0.691,106.662,259307,3
795, Jerry Lee Lewis,Whole Lotta Shakin' Going On,country,19J1kwHa3sgxLwaWDleGhd,0.377,0.615,0,-8.431,1,0.0309,0.812,0.000322,0.154,0.553,161.532,173159,4
796, Don Gibson,I Can't Stop Loving You,country,3mewJ611cPqPIk8EQDiA12,0.595,0.289,11,-11.768,1,0.0292,0.946,8.98e-05,0.246,0.505,83.428,154440,4
797, Leroy Van Dyke,The Auctioneer,country,78ppGvt1zJsERRzgRMjdLL,0.702,0.727,2,-9.209,1,0.0451,0.452,2.39e-06,0.352,0.971,131.398,167622,4
798, Red Foley,Birmingham Bounce,country,0nd00V0zyqu1oEIqHtlDU7,0.83,0.583,8,-10.736,1,0.0905,0.635,2.34e-06,0.097,0.873,92.377,171288,4
799, Eddy Arnold,Just Call Me Lonesome,country,0DWFp1N36GuQTtyYY9vshy,0.633,0.232,7,-11.325,1,0.0314,0.811,0.0,0.265,0.621,121.855,155307,4
800, Webb Pierce,I Ain't Never - Single Version,country,57X5xjtkK1Mo9TYAcxgJlx,0.936,0.665,11,-6.341,1,0.0307,0.727,1.71e-05,0.0972,0.965,122.579,113640,4
801, Elvis Presley,(Let Me Be Your) Teddy Bear,country,4qfseGEjfvaXs6veGjPU2z,0.628,0.399,0,-12.447,1,0.18,0.83,0.0,0.353,0.924,87.807,107187,4
802, Margaret Whiting Leon Payne,I Love You Because,country,0OnnbhUUfJ23b3UAbBbzAa,0.482,0.257,5,-11.482,1,0.0281,0.889,1.1e-06,0.13,0.586,97.12,127747,4
803, Hank Williams,Why Don't You Love Me - Single Version,country,2qHHCqqYJXrB959rYUmIMd,0.774,0.299,7,-13.219,1,0.0622,0.532,0.0,0.0897,0.963,140.481,143373,4
804, The Davis Sisters,I Forgot More Than You'll Ever Know - Remastered,country,1hV5guiKDYaQCKnwXXLzyH,0.661,0.288,1,-6.635,1,0.0255,0.887,0.0,0.132,0.417,96.513,181507,3
805, Webb Pierce,There Stands The Glass,country,0VxX3RBKO46Ky6XgvN0bME,0.522,0.256,3,-7.39,1,0.0309,0.923,0.0,0.359,0.64,114.96,146667,4
806, Patsy Cline,Walkin' After Midnight,country,4HbWgdhQcrV1PbCkzspTSF,0.749,0.315,0,-9.159,1,0.0344,0.806,0.0,0.121,0.813,134.834,154000,3
807, Eddy Arnold,How's the World Treating You,country,7oW8AM8E8DeZknzCSCb3lu,0.528,0.168,2,-12.053,1,0.0305,0.952,0.000151,0.289,0.39,82.83,176600,4
808, Hank Williams Drifting Cowboys,"Hey, Good Lookin' - Single Version",country,4v3tdzHwvCpGLmVPnhMCkH,0.789,0.25,7,-12.786,1,0.0413,0.874,0.0,0.125,0.87,141.076,175333,4
809, The Delmore Brothers,"Blues, Stay Away From Me",country,2ewXa1fuu1NwFn3zfdC3Ye,0.631,0.339,3,-9.796,1,0.0249,0.925,0.471,0.106,0.6,103.224,174693,4
810, Ray Price,Invitation to the Blues,country,0C7M2eMM22PSLOGE1v8oTr,0.507,0.358,3,-12.085,1,0.0324,0.788,2.5e-05,0.0673,0.814,116.489,167416,4
811, Elvis Presley,Hound Dog,country,64Ny7djQ6rNJspquof2KoX,0.357,0.756,0,-8.492,1,0.0621,0.733,0.00505,0.76,0.95,174.797,136027,4
812, Hank Thompson Hank Thompson And His Brazos Valley Boys,The Wild Side Of Life,country,39AxeDwNIyjPKgI7g9H2Jg,0.596,0.144,2,-10.307,1,0.0298,0.924,0.0,0.219,0.451,115.681,164520,4
813, Kitty Wells,Hey Joe,country,6CFckB9Rn0ptccgUwQylnR,0.742,0.503,10,-7.474,1,0.0309,0.763,0.0,0.128,0.856,112.825,157147,4
814, Johnny Cash,Folsom Prison Blues,country,6pPmgSgrdWMemkmpRWO2aQ,0.728,0.679,5,-5.78,1,0.0262,0.716,3.65e-05,0.0901,0.869,101.601,172027,4
815, Hank Snow & His Rainbow Ranch Boys,I Don't Hurt Anymore - Remastered,country,52o7DuuvSLrk6ffYqVphMo,0.548,0.349,11,-10.805,1,0.0295,0.812,0.0,0.13,0.702,94.379,175267,4
816, Elvis Presley,All Shook Up,country,5ueyLj6e6oVaTY0KQ6yLaA,0.624,0.468,10,-12.162,1,0.132,0.881,6.35e-06,0.144,0.952,74.139,117080,4
817, Tennessee Ernie Ford,Sixteen Tons,country,3P6OwCX7Ofiaaqtvujb6i5,0.693,0.324,11,-15.085,1,0.205,0.796,0.0,0.246,0.382,144.14,158307,4
818, Kitty Wells,It Wasn't God Who Made Honky Tonk Angels,country,6uMB2D7bytHE904AGNekNB,0.565,0.23,9,-9.772,1,0.0284,0.701,0.0,0.346,0.792,137.81,150933,4
819, Billy Grammer,Gotta Travel On,country,3HynxUWKnm7rtzjVkyXoHu,0.568,0.512,3,-12.223,1,0.0764,0.822,1.14e-05,0.0941,0.892,177.144,150493,4
820, Duane Eddy,Rebel Rouser,country,4nAJtcmiyoL0ARY5WZY9IN,0.388,0.434,7,-11.997,1,0.0354,0.789,0.954,0.728,0.873,206.313,153533,4
821, Elvis Presley,Heartbreak Hotel,country,6xNwKNYZcvgV3XTIwsgNio,0.696,0.21,4,-11.922,1,0.067,0.84,1.62e-06,0.107,0.717,93.543,127560,4
822, Hank Williams,You Win Again,country,1rb3elJQHycoTWIqh80rew,0.648,0.228,4,-12.684,1,0.0292,0.674,0.0,0.122,0.544,114.258,155760,4
823," Hank Snow, The Singing Ranger, And His Rainbow Ranch Boys",I'm Movin' On,country,446eGf6Afa6PuZYTsF19U1,0.569,0.701,2,-7.404,1,0.0307,0.769,0.000104,0.211,0.933,97.436,167920,4
824, Don Gibson,Oh Lonesome Me,country,0F8JWFitStLlel68uSLhUX,0.672,0.731,10,-10.139,1,0.0343,0.793,2.5e-06,0.0687,0.943,102.98,149027,4
825, George Jones,Why Baby Why - Single Version,country,2Nl4tN3rYAnnx8PpYOhQfN,0.671,0.606,7,-4.426,1,0.0471,0.667,6.59e-06,0.0524,0.921,79.403,137760,4
826, Carl Smith,Hey Joe,country,6IDlzJSrrWM9Aekoe6LwK9,0.737,0.611,2,-8.686,1,0.0291,0.329,3.87e-06,0.0712,0.646,110.107,149360,4
827, Eddy Arnold,Tennessee Stud - Remastered,country,0B6zRccZmGS6CoMFXv8wdc,0.807,0.319,5,-17.234,1,0.0443,0.71,0.0,0.126,0.689,94.789,185027,4
828, Buck Owens,Under Your Spell Again,country,62aHZDM8REF3iJKIVcNoRK,0.558,0.436,9,-5.792,1,0.0296,0.57,5.31e-06,0.0913,0.857,152.89,164240,4
829, Ernest Tubb Red Foley Sunshine Trio,"Goodnight, Irene",country,4BhqQ37r2ByyV512lfnYPK,0.669,0.187,4,-12.353,1,0.043,0.863,0.0,0.339,0.517,128.878,181653,3
830, Kitty Wells,Making Believe - 1955 Single Version,country,5wh5VHVPTrcdBAIRwJvWV6,0.55,0.257,5,-10.82,1,0.0254,0.747,0.0,0.161,0.471,102.787,173800,4
831, Faron Young,Goin' Steady,country,5PBGdSfxhjSuJHfagUNOCl,0.734,0.309,0,-8.149,1,0.0344,0.797,0.0,0.0883,0.683,117.662,161533,4
832, Johnny Cash,Big River,country,6tSlcd8gcp3XGstYNhL3It,0.632,0.559,5,-10.49,1,0.0674,0.854,0.000103,0.127,0.884,182.942,151427,4
833, Hank Williams,"Cold, Cold Heart - Single Version",country,2ony3EiDrCcaeqciqJ5TmI,0.583,0.232,2,-8.386,1,0.034,0.885,0.0,0.15,0.517,113.491,163053,4
834, Lefty Frizzell,If You've Got the Money I've Got the Time,country,3jvNwwHkWjELV3QALVz47D,0.545,0.392,2,-10.091,1,0.0481,0.83,9.41e-05,0.0903,0.951,208.426,179307,4
835, Pee Wee King & His Golden West Cowboys,Slow Poke,country,0h45YvcNfRRpf5D34vVgOr,0.756,0.175,7,-15.094,1,0.138,0.732,2.47e-06,0.0737,0.783,133.907,180560,4
836, Red Foley Ernest Tubb,Too Old To Cut The Mustard,country,3eCBDkw6G3ArDFoqEYXf7a,0.82,0.477,2,-11.189,1,0.0441,0.772,0.0,0.0622,0.807,106.107,172000,4
837, Bobby Helms,Fraulein,country,763CAJyB9ZXHntB3QCpduv,0.745,0.408,7,-9.703,1,0.0368,0.261,0.00321,0.112,0.676,120.981,161440,4
838, The Browns,The Three Bells,country,24SbmQo3XQkNLpSBYda4DA,0.47,0.159,7,-14.795,1,0.0403,0.893,0.0,0.124,0.418,106.488,169573,4
839, Hank Williams,Kaw-Liga - Single Version,country,6jAq2JlwfJTWAUILREgvyv,0.636,0.382,11,-7.649,0,0.0329,0.817,0.0,0.234,0.69,111.216,153693,4
840, Johnny Cash,Don't Take Your Guns to Town,country,0p7QF136UOOUHnyU8CuZra,0.629,0.204,10,-12.619,1,0.075,0.864,0.0,0.0863,0.489,89.199,182667,3
841, Porter Wagoner,A Satisfied Mind,country,0L9wb8Sy398mMog38XcfND,0.732,0.243,4,-7.638,1,0.0299,0.945,3.85e-05,0.0955,0.432,115.14,166040,3
842, Jimmie Rodgers,Honeycomb - Single Version,country,7MqkjX5YCXhazcaAlHvPmJ,0.552,0.463,2,-11.568,1,0.106,0.608,0.0,0.323,0.909,198.372,137107,4
843, The Everly Brothers,Bye Bye Love,country,6oRHRkQigTzJ3KwpO3XOV6,0.547,0.523,9,-9.176,1,0.0572,0.724,0.0,0.103,0.89,169.598,142907,4
844, Jerry Lee Lewis,Great Balls of Fire,country,7xe3EQCvXnx6Q0zs41Y65n,0.592,0.627,10,-10.14,1,0.0662,0.55,0.0,0.43,0.909,79.567,111240,4
845, Johnny Cash,Ballad of a Teenage Queen,country,5HwAaXDLVDgVcoGIjDRANK,0.678,0.407,3,-11.037,0,0.055,0.583,0.0,0.121,0.641,97.957,130827,4
846, Red Foley,Chattanoogie Shoe Shine Boy - 1949 Single Version,country,7Jf323ttHKUnPylFWiaGl3,0.725,0.373,10,-15.925,1,0.0494,0.613,0.0202,0.118,0.846,148.367,169000,4
847, Johnny Horton,The Battle Of New Orleans,country,0dwpdcQkeZqpuoAPYD49N3,0.703,0.776,9,-10.983,1,0.139,0.764,0.0,0.0988,0.921,177.283,151627,4
848, Slim Whitman,Indian Love Call,country,0WrIaFPKeJtGr1SUeKuYH9,0.242,0.261,3,-7.895,1,0.0335,0.97,0.000253,0.1,0.386,203.913,190653,4
849, Elvis Presley,Jailhouse Rock,country,4gphxUgq0JSFv2BCLhNDiE,0.647,0.582,10,-9.538,0,0.0755,0.41,1.93e-06,0.0715,0.915,167.396,146480,4
850, Johnny Cash,I Walk The Line - Single Version,country,7kIDzcFzCSaPLOi4ZMt2Bx,0.863,0.382,10,-14.34,1,0.0464,0.777,0.00103,0.109,0.744,105.766,163027,4
851, Lefty Frizzell,I Love You a Thousand Ways,country,7pWjsuL63J2CBvml3dCCS4,0.675,0.312,4,-9.351,1,0.0316,0.642,0.0,0.0898,0.644,127.179,163000,4
852, Johnny Horton,Honky Tonk Man,country,7m44TrK4qxvhRUh1vaibHL,0.525,0.622,4,-10.18,1,0.0367,0.516,0.0,0.505,0.965,135.816,130933,4
853, Stonewall Jackson,Waterloo,country,4wVHCuK7ttuVAkLkQO3pTI,0.345,0.684,8,-9.338,0,0.0311,0.527,0.0,0.359,0.962,202.968,147865,4
854, Sonny James,Young Love,country,7ow0KcdNRitEedvwQNTd6S,0.455,0.244,2,-16.097,1,0.041,0.752,9.52e-06,0.0959,0.383,146.483,152200,3
855, Ray Price,City Lights,country,62RfCZpT2zfBHRXD8yp2WV,0.326,0.495,10,-10.839,1,0.0386,0.891,0.0,0.241,0.723,109.915,178979,4
856, Gene Vincent & His Blue Caps,Be-Bop-A-Lula,country,0HUp7ipIDJvITTqizN6cxJ,0.593,0.537,9,-10.906,1,0.0444,0.414,0.0,0.147,0.843,126.071,156307,4
857, Hawkshaw Hawkins,Slow Poke,country,6FF75qRTxIbIHQTDEiUFmm,0.637,0.576,8,-12.716,1,0.0373,0.712,0.00884,0.101,0.876,137.723,178707,4
858, The Everly Brothers,Wake up Little Susie,country,11fNLqDB47gMKj7BHhR2Qr,0.709,0.62,2,-9.382,1,0.034,0.318,0.0,0.0426,0.936,93.723,123520,4
859, Webb Pierce,In The Jailhouse Now,country,5xcJtLxdprEWBR2jRqcQPW,0.66,0.459,4,-6.038,1,0.0342,0.884,0.0,0.117,0.843,79.71,125907,4
860, Faron Young,If You Ain't Lovin' (You Ain't Livin'),country,7oanidqUgZO3GxXugm2ucC,0.625,0.416,7,-10.282,1,0.0316,0.752,0.0,0.0853,0.833,149.44,142000,4
861, Jim Reeves,Four Walls,country,3qReTgtrLsZDISxor3lJW0,0.388,0.157,9,-15.955,1,0.0291,0.848,2.41e-05,0.309,0.227,95.965,168640,3
862, Hank Williams,I Can't Help It (If I'm Still In Love With You) - Single Version,country,4T5kMpam4F1U4TnkrJWiHu,0.671,0.29,4,-6.781,1,0.0368,0.728,0.0,0.318,0.608,115.991,143200,4
863, Carl Perkins,Blue Suede Shoes,country,6YMYrOPAIKah6RHOkPP0oS,0.531,0.804,2,-3.438,1,0.0383,0.26,0.000877,0.272,0.97,168.761,136960,4
864, Bobby Helms,My Special Angel,country,6cen3TFIPFBq2VkUM4Fod8,0.478,0.29,1,-8.591,1,0.0243,0.824,0.0,0.114,0.375,79.111,179293,4
865, Marty Robbins Ray Conniff,A White Sport Coat (with Ray Conniff),country,3Iy8UTb7n8QpYcQK23ZjG9,0.622,0.648,1,-8.825,1,0.0308,0.811,0.000212,0.146,0.808,114.055,148600,4
866, Eddy Arnold,Cattle Call,country,6Ha2dwEqdLBrDhImosfrBA,0.438,0.243,3,-12.28,1,0.027,0.918,0.000811,0.0916,0.442,78.745,163347,3
867, Hank Williams,Jambalaya (On The Bayou) - Single Version,country,2ZvAYto4cSRgsUDFyAbDHf,0.507,0.188,7,-15.554,1,0.0348,0.885,7.49e-06,0.0895,0.872,164.279,174933,4
868, Moon Mullican,I'll Sail My Ship Alone,country,5rEggQfrPHRnZDi8fFeS0L,0.751,0.411,2,-10.854,1,0.0308,0.683,0.0,0.0934,0.967,93.939,132627,4
869, Red Foley,Salty Dog Rag,country,4MhFLl5381JQIMD5EDJNEe,0.713,0.583,10,-9.211,1,0.0831,0.68,0.0,0.127,0.851,178.991,164762,4
870, Bill Justis,Raunchy,country,5gsVdCTBKYHzzGcYNg1TXT,0.506,0.742,2,-5.796,1,0.03,0.764,0.767,0.0854,0.731,76.353,144827,4
871, Hank Williams,Half As Much,country,3yqwVLiW7hHfuXIjlJafbv,0.667,0.33,2,-9.947,1,0.0302,0.895,2.87e-05,0.119,0.464,127.109,162933,4
872, Waldo's Gift,Ultimate Lunch Buffet,funk,3EsbTFnLCtTVsvO02JH3t5,0.606,0.621,7,-8.27,1,0.0264,0.00125,0.578,0.124,0.238,140.976,220540,4
873, Quantic,Nineteen Hundred and Eighty Five,funk,65KrPjUkVnvUUfQaDGn6n7,0.658,0.707,8,-9.095,1,0.0262,0.00281,0.785,0.23,0.379,117.927,340721,4
874, Jneiro Jarel,TROP-PICS,funk,63gPa8PIxRRnpIudOlS2Sn,0.59,0.937,10,-8.619,0,0.0423,5.2e-05,0.861,0.111,0.168,117.0,236396,4
875, The Mighty Mocambos,Theme From Beverly Hills Cop (Axel F) - Live at Jam PDM,funk,6L2p6X0gxm7VOpnnmbNFGf,0.704,0.864,10,-6.192,1,0.0418,0.159,0.84,0.341,0.899,116.916,217174,4
